timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-18 14:00,0.0056666666666666,0.9803888888888888,18.380555555555556,18.633333333333333,18.1,-1
2022-10-18 15:00,0.0,0.9813055555555557,18.89166666666667,19.333333333333332,18.53333333333333,-1
2022-10-18 16:00,0.0,0.9819722222222224,19.325,19.433333333333337,19.166666666666668,-1
2022-10-18 17:00,0.0,0.9775,19.53611111111111,19.7,19.333333333333332,-1
2022-10-18 18:00,0.0,0.978611111111111,19.330555555555552,19.566666666666663,19.166666666666668,-1
2022-10-18 19:00,0.0,0.9655833333333332,19.505555555555556,19.833333333333332,19.2,-1
2022-10-18 20:00,0.0056666666666666,0.9569722222222224,19.477777777777774,19.733333333333334,19.166666666666668,-1
2022-10-18 21:00,0.0056666666666666,0.967638888888889,19.14444444444445,19.366666666666667,18.966666666666665,-1
2022-10-18 22:00,0.0056666666666666,0.9711944444444444,19.186111111111114,19.366666666666667,19.066666666666663,-1
2022-10-18 23:00,0.0056666666666666,0.97675,19.352777777777774,19.533333333333335,19.133333333333333,-1
2022-10-19 00:00,0.0,0.9828611111111112,19.344444444444445,19.53333333333333,19.1,-1
2022-10-19 01:00,0.0,0.9720833333333332,19.26388888888889,19.4,19.1,-1
2022-10-19 02:00,0.0,0.974222222222222,19.20555555555556,19.333333333333332,19.0,-1
2022-10-19 03:00,0.0,0.9609444444444444,19.20555555555556,19.5,18.833333333333332,-1
2022-10-19 04:00,0.0,0.9487777777777776,19.847222222222225,20.433333333333337,19.533333333333335,-1
2022-10-19 05:00,0.0,0.9210277777777778,21.072222222222223,22.133333333333336,20.466666666666665,-1
2022-10-19 06:00,0.0,0.8458611111111112,23.14444444444445,24.53333333333333,22.133333333333336,-1
2022-10-19 07:00,0.0,0.7768611111111111,24.744444444444444,25.433333333333337,24.433333333333337,-1
2022-10-19 08:00,0.0,0.7491666666666666,25.11388888888889,25.6,24.733333333333334,-1
2022-10-19 09:00,0.0,0.7155555555555555,25.805555555555557,26.53333333333333,25.133333333333336,-1
2022-10-19 10:00,0.0,0.7218611111111111,25.322222222222223,25.633333333333336,24.9,-1
2022-10-19 11:00,0.0,0.7706111111111111,24.85833333333333,25.4,24.5,-1
2022-10-19 12:00,0.0,0.7694444444444445,25.13055555555556,25.566666666666663,24.566666666666663,-1
2022-10-19 13:00,0.0,0.7796666666666666,24.50555555555555,24.666666666666668,24.333333333333332,-1
2022-10-19 14:00,0.0,0.7973055555555556,24.202777777777772,24.46666666666667,23.8,-1
2022-10-19 15:00,0.0,0.8415555555555555,23.222222222222225,23.666666666666668,22.733333333333334,-1
2022-10-19 16:00,0.0,0.862027777777778,22.433333333333337,22.666666666666668,22.2,-1
2022-10-19 17:00,0.0,0.869638888888889,22.0,22.266666666666666,21.63333333333333,-1
2022-10-19 18:00,0.0,0.8902222222222221,21.291666666666668,21.6,20.933333333333337,-1
2022-10-19 19:00,0.0,0.898888888888889,20.991666666666664,21.2,20.666666666666668,-1
2022-10-19 20:00,0.0,0.9106388888888888,20.48611111111111,20.76666666666667,20.1,-1
2022-10-19 21:00,0.0,0.9231666666666664,19.830555555555552,20.26666666666667,19.466666666666665,-1
2022-10-19 22:00,0.0,0.9417222222222222,19.25,19.533333333333335,18.933333333333337,-1
2022-10-19 23:00,0.0,0.9482777777777776,19.06111111111111,19.3,18.866666666666667,-1
2022-10-20 00:00,0.0,0.931222222222222,19.39444444444445,19.566666666666663,19.2,-1
2022-10-20 01:00,0.0,0.9249444444444443,19.39444444444445,19.633333333333333,19.166666666666668,-1
2022-10-20 02:00,0.0,0.9304166666666666,19.108333333333334,19.2,19.033333333333335,-1
2022-10-20 03:00,0.0,0.9378888888888892,18.897222222222226,19.1,18.7,-1
2022-10-20 04:00,0.0,0.9521666666666668,19.3,19.63333333333333,18.966666666666665,-1
